,Route,Distance,Cost,InitialLoad
15331,"[0, 30.0, 35.0, 13.0, 21.1, 0.0]",606.0704604014105,3030.3523020070525,15000
15332,"[0, 30.0, 35.0, 13.0, 21.1, 21.2, 0.0]",606.0704604014105,3030.3523020070525,15000
15333,"[0, 30.0, 35.0, 13.0, 21.2, 21.1, 0.0]",606.0704604014105,3030.3523020070525,15000
15334,"[0, 30.0, 35.0, 13.0, 21.2, 0.0]",606.0704604014105,3030.3523020070525,15000
15335,"[0, 30.0, 35.0, 13.0, 21.2, 2.0, 0.0]",606.3678467113758,3031.839233556879,15000
15336,"[0, 30.0, 35.0, 13.0, 23.0, 2.0, 0.0]",523.7562000291067,2618.7810001455337,15000
15337,"[0, 30.0, 35.0, 13.0, 23.0, 0.0]",482.3010990166921,2411.5054950834606,15000
15338,"[0, 30.0, 35.0, 10.0, 2.0, 0.0]",399.6589136880651,1998.2945684403257,15000
15339,"[0, 30.0, 35.0, 10.0, 15.0, 2.0, 0.0]",413.04504058500083,2065.225202925004,15000
15340,"[0, 30.0, 35.0, 10.0, 15.0, 0.0]",369.83510938208906,1849.1755469104453,15000
15341,"[0, 30.0, 35.0, 10.0, 15.0, 13.0, 0.0]",414.56396203381956,2072.8198101690978,15000
15342,"[0, 30.0, 35.0, 10.0, 13.0, 2.0, 0.0]",434.81187429888274,2174.059371494414,15000
15343,"[0, 30.0, 35.0, 10.0, 13.0, 0.0]",402.86707451577496,2014.3353725788747,15000
15344,"[0, 30.0, 35.0, 10.0, 13.0, 21.1, 2.0, 0.0]",612.3788380913669,3061.8941904568346,15000
15345,"[0, 30.0, 35.0, 10.0, 13.0, 21.1, 0.0]",612.0814517814016,3060.407258907008,15000
15346,"[0, 30.0, 35.0, 10.0, 13.0, 21.1, 21.2, 0.0]",612.0814517814016,3060.407258907008,15000
15347,"[0, 30.0, 35.0, 10.0, 13.0, 21.2, 21.1, 0.0]",612.0814517814016,3060.407258907008,15000
15348,"[0, 30.0, 35.0, 10.0, 13.0, 21.2, 0.0]",612.0814517814016,3060.407258907008,15000
15349,"[0, 30.0, 35.0, 10.0, 13.0, 21.2, 2.0, 0.0]",612.3788380913669,3061.8941904568346,15000
15350,"[0, 30.0, 35.0, 10.0, 13.0, 23.0, 2.0, 0.0]",529.7671914090978,2648.835957045489,15000
15351,"[0, 30.0, 35.0, 10.0, 13.0, 23.0, 0.0]",488.3120903966832,2441.560451983416,15000
15352,"[0, 30.0, 35.0, 10.0, 23.0, 2.0, 0.0]",401.8888324328794,2009.4441621643969,15000
15353,"[0, 30.0, 35.0, 10.0, 23.0, 0.0]",360.4337314204648,1802.1686571023242,15000
15354,"[0, 30.0, 35.0, 10.0, 24.0, 2.0, 0.0]",463.9342467726968,2319.671233863484,15000
15355,"[0, 30.0, 35.0, 10.0, 24.0, 0.0]",420.33094345645,2101.6547172822497,15000
15356,"[0, 30.0, 35.0, 10.0, 0.0]",356.60230672375707,1783.0115336187853,15000
15357,"[0, 30.0, 35.0, 9.0, 2.0, 0.0]",520.8277390576521,2604.138695288261,15000
15358,"[0, 30.0, 35.0, 9.0, 0.0]",496.01080110541966,2480.0540055270985,15000
15359,"[0, 30.0, 35.0, 9.0, 21.1, 22.0, 2.0, 0.0]",681.1048976374999,3405.5244881874996,15000
15360,"[0, 30.0, 35.0, 9.0, 21.1, 22.0, 13.0, 0.0]",728.8338792303321,3644.1693961516603,15000
15361,"[0, 30.0, 35.0, 9.0, 21.1, 22.0, 0.0]",680.8730270522236,3404.365135261118,15000
15362,"[0, 30.0, 35.0, 9.0, 21.1, 22.0, 34.0, 0.0]",780.7614893016474,3903.8074465082373,15000
15363,"[0, 30.0, 35.0, 9.0, 21.1, 13.0, 2.0, 0.0]",757.7080684800045,3788.5403424000224,15000
15364,"[0, 30.0, 35.0, 9.0, 21.1, 13.0, 0.0]",725.7632686968967,3628.8163434844837,15000
15365,"[0, 30.0, 35.0, 9.0, 21.1, 13.0, 21.1, 0.0]",934.9776459625233,4674.888229812616,15000
15366,"[0, 30.0, 35.0, 9.0, 21.1, 13.0, 21.2, 0.0]",934.9776459625233,4674.888229812616,15000
15367,"[0, 30.0, 35.0, 9.0, 21.1, 2.0, 0.0]",681.0926568016467,3405.4632840082336,15000
15368,"[0, 30.0, 35.0, 9.0, 21.1, 0.0]",680.7952704916814,3403.9763524584073,15000
15369,"[0, 30.0, 35.0, 9.0, 21.1, 23.0, 0.0]",779.0558007588971,3895.2790037944856,15000
15370,"[0, 30.0, 35.0, 9.0, 21.1, 36.0, 13.0, 0.0]",739.1759513758466,3695.879756879233,15000
15371,"[0, 30.0, 35.0, 9.0, 21.1, 34.0, 2.0, 0.0]",780.1155750885895,3900.5778754429475,15000
15372,"[0, 30.0, 35.0, 9.0, 21.1, 34.0, 21.2, 0.0]",913.1159359521608,4565.5796797608045,15000
15373,"[0, 30.0, 35.0, 9.0, 21.1, 34.0, 21.1, 0.0]",913.1159359521608,4565.5796797608045,15000
15374,"[0, 30.0, 35.0, 9.0, 21.1, 34.0, 22.0, 0.0]",851.6775557792627,4258.387778896314,15000
15375,"[0, 30.0, 35.0, 9.0, 21.1, 34.0, 22.0, 34.0, 0.0]",951.5660180286865,4757.830090143432,15000
15376,"[0, 30.0, 35.0, 9.0, 21.1, 34.0, 13.0, 2.0, 0.0]",871.8171562931084,4359.085781465542,15000
15377,"[0, 30.0, 35.0, 9.0, 21.1, 34.0, 13.0, 0.0]",839.8723565100006,4199.361782550003,15000
15378,"[0, 30.0, 35.0, 9.0, 21.1, 34.0, 23.0, 0.0]",832.2445519833033,4161.222759916516,15000
15379,"[0, 30.0, 35.0, 9.0, 21.1, 34.0, 0.0]",767.8619690803849,3839.3098454019246,15000
15380,"[0, 30.0, 35.0, 9.0, 21.1, 21.2, 34.0, 0.0]",767.8619690803849,3839.3098454019246,15000
15381,"[0, 30.0, 35.0, 9.0, 21.1, 21.2, 0.0]",680.7952704916814,3403.9763524584073,15000
15382,"[0, 30.0, 35.0, 9.0, 21.1, 21.2, 13.0, 0.0]",725.7632686968967,3628.8163434844837,15000
15383,"[0, 30.0, 35.0, 9.0, 15.0, 2.0, 0.0]",648.5926408229953,3242.9632041149766,15000
15384,"[0, 30.0, 35.0, 9.0, 15.0, 0.0]",605.3827096200837,3026.9135481004187,15000
15385,"[0, 30.0, 35.0, 9.0, 15.0, 13.0, 0.0]",650.1115622718141,3250.557811359071,15000
15386,"[0, 30.0, 35.0, 9.0, 15.0, 10.0, 0.0]",606.1104227115368,3030.5521135576837,15000
15387,"[0, 30.0, 35.0, 9.0, 15.0, 34.0, 0.0]",749.2089575058828,3746.044787529414,15000
15388,"[0, 30.0, 35.0, 9.0, 13.0, 2.0, 0.0]",600.5631063575655,3002.8155317878277,15000
15389,"[0, 30.0, 35.0, 9.0, 13.0, 0.0]",568.6183065744577,2843.0915328722886,15000
15390,"[0, 30.0, 35.0, 9.0, 13.0, 21.1, 2.0, 0.0]",778.1300701500496,3890.650350750248,15000
15391,"[0, 30.0, 35.0, 9.0, 13.0, 21.1, 0.0]",777.8326838400843,3889.1634192004217,15000
15392,"[0, 30.0, 35.0, 9.0, 13.0, 21.1, 21.2, 0.0]",777.8326838400843,3889.1634192004217,15000
15393,"[0, 30.0, 35.0, 9.0, 13.0, 21.2, 21.1, 0.0]",777.8326838400843,3889.1634192004217,15000
15394,"[0, 30.0, 35.0, 9.0, 13.0, 21.2, 0.0]",777.8326838400843,3889.1634192004217,15000
15395,"[0, 30.0, 35.0, 9.0, 13.0, 21.2, 2.0, 0.0]",778.1300701500496,3890.650350750248,15000
15396,"[0, 30.0, 35.0, 9.0, 13.0, 23.0, 2.0, 0.0]",695.5184234677805,3477.5921173389024,15000
15397,"[0, 30.0, 35.0, 9.0, 13.0, 23.0, 0.0]",654.0633224553659,3270.3166122768293,15000
15398,"[0, 30.0, 35.0, 9.0, 10.0, 2.0, 0.0]",636.4328817765784,3182.1644088828916,15000
15399,"[0, 30.0, 35.0, 9.0, 10.0, 15.0, 0.0]",606.6090774706023,3033.0453873530114,15000
15400,"[0, 30.0, 35.0, 9.0, 10.0, 13.0, 2.0, 0.0]",671.585842387396,3357.92921193698,15000
15401,"[0, 30.0, 35.0, 9.0, 10.0, 13.0, 0.0]",639.6410426042883,3198.2052130214415,15000
15402,"[0, 30.0, 35.0, 9.0, 10.0, 13.0, 21.1, 0.0]",848.8554198699148,4244.277099349574,15000
15403,"[0, 30.0, 35.0, 9.0, 10.0, 13.0, 21.2, 0.0]",848.8554198699148,4244.277099349574,15000
15404,"[0, 30.0, 35.0, 9.0, 10.0, 13.0, 23.0, 0.0]",725.0860584851964,3625.430292425982,15000
15405,"[0, 30.0, 35.0, 9.0, 10.0, 23.0, 2.0, 0.0]",638.6628005213927,3193.314002606963,15000
15406,"[0, 30.0, 35.0, 9.0, 10.0, 23.0, 0.0]",597.2076995089781,2986.0384975448906,15000
15407,"[0, 30.0, 35.0, 9.0, 10.0, 24.0, 2.0, 0.0]",700.7082148612101,3503.54107430605,15000
15408,"[0, 30.0, 35.0, 9.0, 10.0, 24.0, 0.0]",657.1049115449632,3285.524557724816,15000
15409,"[0, 30.0, 35.0, 9.0, 10.0, 0.0]",593.3762748122704,2966.881374061352,15000
15410,"[0, 30.0, 35.0, 9.0, 4.0, 0.0]",678.8215551101143,3394.1077755505717,15000
15411,"[0, 30.0, 35.0, 9.0, 21.2, 21.1, 13.0, 0.0]",725.7632686968967,3628.8163434844837,15000
15412,"[0, 30.0, 35.0, 9.0, 21.2, 21.1, 0.0]",680.7952704916814,3403.9763524584073,15000
15413,"[0, 30.0, 35.0, 9.0, 21.2, 21.1, 34.0, 0.0]",767.8619690803849,3839.3098454019246,15000
15414,"[0, 30.0, 35.0, 9.0, 21.2, 34.0, 2.0, 0.0]",780.1155750885895,3900.5778754429475,15000
15415,"[0, 30.0, 35.0, 9.0, 21.2, 34.0, 21.2, 0.0]",913.1159359521608,4565.5796797608045,15000
15416,"[0, 30.0, 35.0, 9.0, 21.2, 34.0, 21.1, 0.0]",913.1159359521608,4565.5796797608045,15000
15417,"[0, 30.0, 35.0, 9.0, 21.2, 34.0, 22.0, 0.0]",851.6775557792627,4258.387778896314,15000
15418,"[0, 30.0, 35.0, 9.0, 21.2, 34.0, 22.0, 34.0, 0.0]",951.5660180286865,4757.830090143432,15000
15419,"[0, 30.0, 35.0, 9.0, 21.2, 34.0, 13.0, 2.0, 0.0]",871.8171562931084,4359.085781465542,15000
15420,"[0, 30.0, 35.0, 9.0, 21.2, 34.0, 13.0, 0.0]",839.8723565100006,4199.361782550003,15000
15421,"[0, 30.0, 35.0, 9.0, 21.2, 34.0, 23.0, 0.0]",832.2445519833033,4161.222759916516,15000
15422,"[0, 30.0, 35.0, 9.0, 21.2, 34.0, 0.0]",767.8619690803849,3839.3098454019246,15000
15423,"[0, 30.0, 35.0, 9.0, 21.2, 36.0, 13.0, 0.0]",739.1759513758466,3695.879756879233,15000
15424,"[0, 30.0, 35.0, 9.0, 21.2, 23.0, 0.0]",779.0558007588971,3895.2790037944856,15000
15425,"[0, 30.0, 35.0, 9.0, 21.2, 22.0, 2.0, 0.0]",681.1048976374999,3405.5244881874996,15000
15426,"[0, 30.0, 35.0, 9.0, 21.2, 22.0, 13.0, 0.0]",728.8338792303321,3644.1693961516603,15000
15427,"[0, 30.0, 35.0, 9.0, 21.2, 22.0, 0.0]",680.8730270522236,3404.365135261118,15000
15428,"[0, 30.0, 35.0, 9.0, 21.2, 22.0, 34.0, 0.0]",780.7614893016474,3903.8074465082373,15000
15429,"[0, 30.0, 35.0, 9.0, 21.2, 0.0]",680.7952704916814,3403.9763524584073,15000
15430,"[0, 30.0, 35.0, 9.0, 21.2, 2.0, 0.0]",681.0926568016467,3405.4632840082336,15000
15431,"[0, 30.0, 35.0, 9.0, 21.2, 13.0, 2.0, 0.0]",757.7080684800045,3788.5403424000224,15000
15432,"[0, 30.0, 35.0, 9.0, 21.2, 13.0, 0.0]",725.7632686968967,3628.8163434844837,15000
15433,"[0, 30.0, 35.0, 9.0, 21.2, 13.0, 21.1, 0.0]",934.9776459625233,4674.888229812616,15000
15434,"[0, 30.0, 35.0, 9.0, 21.2, 13.0, 21.2, 0.0]",934.9776459625233,4674.888229812616,15000
15435,"[0, 30.0, 35.0, 9.0, 22.0, 2.0, 0.0]",614.9925366978784,3074.9626834893925,15000
15436,"[0, 30.0, 35.0, 9.0, 22.0, 23.0, 0.0]",713.0522124333095,3565.261062166547,15000
15437,"[0, 30.0, 35.0, 9.0, 22.0, 13.0, 2.0, 0.0]",694.6663180738184,3473.331590369092,15000
15438,"[0, 30.0, 35.0, 9.0, 22.0, 13.0, 0.0]",662.7215182907106,3313.607591453553,15000
15439,"[0, 30.0, 35.0, 9.0, 22.0, 13.0, 21.1, 0.0]",871.9358955563372,4359.679477781686,15000
15440,"[0, 30.0, 35.0, 9.0, 22.0, 13.0, 21.2, 0.0]",871.9358955563372,4359.679477781686,15000
15441,"[0, 30.0, 35.0, 9.0, 22.0, 21.1, 13.0, 0.0]",734.0665647119781,3670.3328235598906,15000
15442,"[0, 30.0, 35.0, 9.0, 22.0, 21.1, 2.0, 0.0]",689.3959528167281,3446.9797640836405,15000
15443,"[0, 30.0, 35.0, 9.0, 22.0, 21.1, 0.0]",689.0985665067628,3445.492832533814,15000
15444,"[0, 30.0, 35.0, 9.0, 22.0, 21.1, 34.0, 0.0]",776.1652650954663,3880.826325477332,15000
15445,"[0, 30.0, 35.0, 9.0, 22.0, 21.2, 34.0, 0.0]",776.1652650954663,3880.826325477332,15000
15446,"[0, 30.0, 35.0, 9.0, 22.0, 21.2, 0.0]",689.0985665067628,3445.492832533814,15000
15447,"[0, 30.0, 35.0, 9.0, 22.0, 21.2, 2.0, 0.0]",689.3959528167281,3446.9797640836405,15000
15448,"[0, 30.0, 35.0, 9.0, 22.0, 21.2, 13.0, 0.0]",734.0665647119781,3670.3328235598906,15000
15449,"[0, 30.0, 35.0, 9.0, 22.0, 0.0]",614.7606661126022,3073.8033305630106,15000
15450,"[0, 30.0, 35.0, 9.0, 22.0, 36.0, 13.0, 2.0, 0.0]",741.9752951641655,3709.876475820827,15000
15451,"[0, 30.0, 35.0, 9.0, 22.0, 36.0, 13.0, 0.0]",710.0304953810577,3550.1524769052885,15000
15452,"[0, 30.0, 35.0, 9.0, 22.0, 34.0, 2.0, 0.0]",726.9027343702305,3634.5136718511526,15000
15453,"[0, 30.0, 35.0, 9.0, 22.0, 34.0, 21.2, 0.0]",859.9030952338019,4299.515476169009,15000
15454,"[0, 30.0, 35.0, 9.0, 22.0, 34.0, 21.1, 0.0]",859.9030952338019,4299.515476169009,15000
15455,"[0, 30.0, 35.0, 9.0, 22.0, 34.0, 22.0, 0.0]",798.4647150609037,3992.3235753045183,15000
15456,"[0, 30.0, 35.0, 9.0, 22.0, 34.0, 22.0, 34.0, 0.0]",898.3531773103275,4491.765886551638,15000
15457,"[0, 30.0, 35.0, 9.0, 22.0, 34.0, 13.0, 2.0, 0.0]",818.6043155747493,4093.0215778737465,15000
15458,"[0, 30.0, 35.0, 9.0, 22.0, 34.0, 13.0, 0.0]",786.6595157916415,3933.297578958208,15000
15459,"[0, 30.0, 35.0, 9.0, 22.0, 34.0, 23.0, 0.0]",779.0317112649443,3895.1585563247218,15000
15460,"[0, 30.0, 35.0, 9.0, 22.0, 34.0, 0.0]",714.649128362026,3573.24564181013,15000
15461,"[0, 30.0, 35.0, 9.0, 23.0, 2.0, 0.0]",569.7272447805569,2848.636223902785,15000
15462,"[0, 30.0, 35.0, 9.0, 23.0, 0.0]",528.2721437681423,2641.3607188407113,15000
15463,"[0, 30.0, 35.0, 9.0, 34.0, 2.0, 0.0]",550.0942203762814,2750.4711018814073,15000
15464,"[0, 30.0, 35.0, 9.0, 34.0, 21.2, 21.1, 0.0]",683.0945812398528,3415.472906199264,15000
15465,"[0, 30.0, 35.0, 9.0, 34.0, 21.2, 22.0, 0.0]",683.172337800395,3415.861689001975,15000
15466,"[0, 30.0, 35.0, 9.0, 34.0, 21.2, 0.0]",683.0945812398528,3415.472906199264,15000
15467,"[0, 30.0, 35.0, 9.0, 34.0, 21.2, 2.0, 0.0]",683.3919675498181,3416.9598377490906,15000
15468,"[0, 30.0, 35.0, 9.0, 34.0, 21.2, 13.0, 2.0, 0.0]",760.0073792281759,3800.0368961408794,15000
15469,"[0, 30.0, 35.0, 9.0, 34.0, 21.2, 13.0, 0.0]",728.0625794450681,3640.3128972253403,15000
15470,"[0, 30.0, 35.0, 9.0, 34.0, 21.1, 22.0, 0.0]",683.172337800395,3415.861689001975,15000
15471,"[0, 30.0, 35.0, 9.0, 34.0, 21.1, 13.0, 2.0, 0.0]",760.0073792281759,3800.0368961408794,15000
15472,"[0, 30.0, 35.0, 9.0, 34.0, 21.1, 13.0, 0.0]",728.0625794450681,3640.3128972253403,15000
15473,"[0, 30.0, 35.0, 9.0, 34.0, 21.1, 2.0, 0.0]",683.3919675498181,3416.9598377490906,15000
15474,"[0, 30.0, 35.0, 9.0, 34.0, 21.1, 0.0]",683.0945812398528,3415.472906199264,15000
15475,"[0, 30.0, 35.0, 9.0, 34.0, 21.1, 21.2, 0.0]",683.0945812398528,3415.472906199264,15000
15476,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 2.0, 0.0]",621.8880716522309,3109.4403582611544,15000
15477,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 13.0, 2.0, 0.0]",701.5618530281708,3507.809265140854,15000
15478,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 13.0, 0.0]",669.6170532450631,3348.0852662253155,15000
15479,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 21.1, 0.0]",695.9941014611153,3479.9705073055766,15000
15480,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 21.2, 0.0]",695.9941014611153,3479.9705073055766,15000
15481,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 0.0]",621.6562010669546,3108.281005334773,15000
15482,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 34.0, 2.0, 0.0]",733.798269324583,3668.991346622915,15000
15483,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 34.0, 21.2, 0.0]",866.7986301881543,4333.993150940772,15000
15484,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 34.0, 21.1, 0.0]",866.7986301881543,4333.993150940772,15000
15485,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 34.0, 13.0, 0.0]",793.5550507459941,3967.7752537299702,15000
15486,"[0, 30.0, 35.0, 9.0, 34.0, 22.0, 34.0, 0.0]",721.5446633163784,3607.723316581892,15000
15487,"[0, 30.0, 35.0, 9.0, 34.0, 13.0, 2.0, 0.0]",641.7958015808003,3208.9790079040017,15000
15488,"[0, 30.0, 35.0, 9.0, 34.0, 13.0, 0.0]",609.8510017976926,3049.2550089884626,15000
15489,"[0, 30.0, 35.0, 9.0, 34.0, 13.0, 21.1, 2.0, 0.0]",819.3627653732844,4096.8138268664225,15000
15490,"[0, 30.0, 35.0, 9.0, 34.0, 13.0, 21.1, 0.0]",819.0653790633191,4095.3268953165957,15000
15491,"[0, 30.0, 35.0, 9.0, 34.0, 13.0, 21.2, 0.0]",819.0653790633191,4095.3268953165957,15000
15492,"[0, 30.0, 35.0, 9.0, 34.0, 13.0, 21.2, 2.0, 0.0]",819.3627653732844,4096.8138268664225,15000
15493,"[0, 30.0, 35.0, 9.0, 34.0, 13.0, 23.0, 0.0]",695.2960176786007,3476.480088393004,15000
15494,"[0, 30.0, 35.0, 9.0, 34.0, 23.0, 2.0, 0.0]",643.6782982834098,3218.391491417049,15000
15495,"[0, 30.0, 35.0, 9.0, 34.0, 23.0, 0.0]",602.2231972709952,3011.115986354976,15000
15496,"[0, 30.0, 35.0, 9.0, 34.0, 0.0]",537.8406143680769,2689.2030718403844,15000
15497,"[0, 30.0, 35.0, 9.0, 24.0, 2.0, 0.0]",698.9011350138582,3494.5056750692906,15000
15498,"[0, 30.0, 35.0, 9.0, 24.0, 0.0]",655.2978316976114,3276.489158488057,15000
15499,"[0, 30.0, 35.0, 7.0, 4.0, 0.0]",628.5917155009619,3142.9585775048095,15000
15500,"[0, 30.0, 35.0, 21.2, 21.1, 22.0, 0.0]",590.064574635517,2950.3228731775853,15000
15501,"[0, 30.0, 35.0, 21.2, 21.1, 13.0, 0.0]",634.9548162801902,3174.774081400951,15000
15502,"[0, 30.0, 35.0, 21.2, 21.1, 2.0, 0.0]",590.2842043849403,2951.4210219247016,15000
15503,"[0, 30.0, 35.0, 21.2, 21.1, 0.0]",589.986818074975,2949.934090374875,15000
15504,"[0, 30.0, 35.0, 21.2, 21.1, 34.0, 2.0, 0.0]",689.307122671883,3446.535613359415,15000
15505,"[0, 30.0, 35.0, 21.2, 21.1, 34.0, 13.0, 0.0]",749.063904093294,3745.31952046647,15000
15506,"[0, 30.0, 35.0, 21.2, 21.1, 34.0, 0.0]",677.0535166636785,3385.267583318392,15000
15507,"[0, 30.0, 35.0, 21.2, 21.1, 21.2, 0.0]",589.986818074975,2949.934090374875,15000
15508,"[0, 30.0, 35.0, 21.2, 34.0, 2.0, 0.0]",689.307122671883,3446.535613359415,15000
15509,"[0, 30.0, 35.0, 21.2, 34.0, 21.2, 0.0]",822.3074835354544,4111.537417677272,15000
15510,"[0, 30.0, 35.0, 21.2, 34.0, 21.2, 2.0, 0.0]",822.6048698454197,4113.024349227098,15000
15511,"[0, 30.0, 35.0, 21.2, 34.0, 21.2, 13.0, 0.0]",867.2754817406696,4336.377408703348,15000
15512,"[0, 30.0, 35.0, 21.2, 34.0, 21.1, 13.0, 0.0]",867.2754817406696,4336.377408703348,15000
15513,"[0, 30.0, 35.0, 21.2, 34.0, 21.1, 2.0, 0.0]",822.6048698454197,4113.024349227098,15000
15514,"[0, 30.0, 35.0, 21.2, 34.0, 21.1, 0.0]",822.3074835354544,4111.537417677272,15000
15515,"[0, 30.0, 35.0, 21.2, 34.0, 22.0, 2.0, 0.0]",761.1009739478325,3805.504869739162,15000
15516,"[0, 30.0, 35.0, 21.2, 34.0, 22.0, 13.0, 0.0]",808.8299555406646,4044.1497777033233,15000
15517,"[0, 30.0, 35.0, 21.2, 34.0, 22.0, 0.0]",760.8691033625562,3804.345516812781,15000
15518,"[0, 30.0, 35.0, 21.2, 34.0, 22.0, 34.0, 0.0]",860.75756561198,4303.7878280599,15000
15519,"[0, 30.0, 35.0, 21.2, 34.0, 13.0, 2.0, 0.0]",781.0087038764018,3905.043519382009,15000
15520,"[0, 30.0, 35.0, 21.2, 34.0, 13.0, 0.0]",749.063904093294,3745.31952046647,15000
15521,"[0, 30.0, 35.0, 21.2, 34.0, 13.0, 21.1, 0.0]",958.2782813589206,4791.3914067946025,15000
15522,"[0, 30.0, 35.0, 21.2, 34.0, 13.0, 21.2, 0.0]",958.2782813589206,4791.3914067946025,15000
15523,"[0, 30.0, 35.0, 21.2, 34.0, 23.0, 0.0]",741.4360995665968,3707.1804978329837,15000
15524,"[0, 30.0, 35.0, 21.2, 34.0, 0.0]",677.0535166636785,3385.267583318392,15000
15525,"[0, 30.0, 35.0, 21.2, 36.0, 13.0, 2.0, 0.0]",680.312298742248,3401.56149371124,15000
15526,"[0, 30.0, 35.0, 21.2, 36.0, 13.0, 0.0]",648.3674989591402,3241.837494795701,15000
15527,"[0, 30.0, 35.0, 21.2, 36.0, 13.0, 21.1, 0.0]",857.5818762247668,4287.9093811238345,15000
15528,"[0, 30.0, 35.0, 21.2, 36.0, 13.0, 21.2, 0.0]",857.5818762247668,4287.9093811238345,15000
15529,"[0, 30.0, 35.0, 21.2, 23.0, 2.0, 0.0]",729.7024493546052,3648.5122467730257,15000
15530,"[0, 30.0, 35.0, 21.2, 23.0, 0.0]",688.2473483421905,3441.2367417109526,15000
15531,"[0, 30.0, 35.0, 21.2, 22.0, 2.0, 0.0]",590.2964452207933,2951.4822261039667,15000
15532,"[0, 30.0, 35.0, 21.2, 22.0, 13.0, 0.0]",638.0254268136256,3190.127134068128,15000
15533,"[0, 30.0, 35.0, 21.2, 22.0, 21.1, 0.0]",664.4024750296777,3322.0123751483884,15000
15534,"[0, 30.0, 35.0, 21.2, 22.0, 21.2, 0.0]",664.4024750296777,3322.0123751483884,15000
15535,"[0, 30.0, 35.0, 21.2, 22.0, 0.0]",590.064574635517,2950.3228731775853,15000
15536,"[0, 30.0, 35.0, 21.2, 22.0, 34.0, 2.0, 0.0]",702.2066428931455,3511.0332144657277,15000
15537,"[0, 30.0, 35.0, 21.2, 22.0, 34.0, 13.0, 0.0]",761.9634243145565,3809.8171215727825,15000
15538,"[0, 30.0, 35.0, 21.2, 22.0, 34.0, 0.0]",689.953036884941,3449.765184424705,15000
15539,"[0, 30.0, 35.0, 21.2, 0.0]",589.986818074975,2949.934090374875,15000
15540,"[0, 30.0, 35.0, 21.2, 2.0, 0.0]",590.2842043849403,2951.4210219247016,15000
15541,"[0, 30.0, 35.0, 21.2, 13.0, 2.0, 0.0]",666.899616063298,3334.49808031649,15000
15542,"[0, 30.0, 35.0, 21.2, 13.0, 0.0]",634.9548162801902,3174.774081400951,15000
15543,"[0, 30.0, 35.0, 21.2, 13.0, 21.1, 0.0]",844.1691935458168,4220.845967729084,15000
15544,"[0, 30.0, 35.0, 21.2, 13.0, 21.2, 0.0]",844.1691935458168,4220.845967729084,15000
15545,"[0, 30.0, 35.0, 21.2, 13.0, 23.0, 0.0]",720.3998321610984,3601.999160805492,15000
15546,"[0, 30.0, 35.0, 22.0, 2.0, 0.0]",515.8853274706322,2579.426637353161,15000
15547,"[0, 30.0, 35.0, 22.0, 23.0, 2.0, 0.0]",655.4001042184778,3277.000521092389,15000
15548,"[0, 30.0, 35.0, 22.0, 23.0, 0.0]",613.9450032060632,3069.725016030316,15000
15549,"[0, 30.0, 35.0, 22.0, 15.0, 0.0]",708.2180732810665,3541.0903664053326,15000
15550,"[0, 30.0, 35.0, 22.0, 13.0, 2.0, 0.0]",595.5591088465721,2977.7955442328607,15000
15551,"[0, 30.0, 35.0, 22.0, 13.0, 0.0]",563.6143090634644,2818.0715453173216,15000
15552,"[0, 30.0, 35.0, 22.0, 13.0, 21.1, 0.0]",772.8286863290909,3864.1434316454547,15000
15553,"[0, 30.0, 35.0, 22.0, 13.0, 21.2, 0.0]",772.8286863290909,3864.1434316454547,15000
15554,"[0, 30.0, 35.0, 22.0, 13.0, 23.0, 0.0]",649.0593249443725,3245.296624721863,15000
15555,"[0, 30.0, 35.0, 22.0, 10.0, 2.0, 0.0]",738.5659859270471,3692.8299296352357,15000
15556,"[0, 30.0, 35.0, 22.0, 10.0, 13.0, 2.0, 0.0]",773.7189465378648,3868.594732689324,15000
15557,"[0, 30.0, 35.0, 22.0, 10.0, 13.0, 0.0]",741.774146754757,3708.870733773785,15000
15558,"[0, 30.0, 35.0, 22.0, 10.0, 13.0, 21.1, 0.0]",950.9885240203836,4754.942620101918,15000
15559,"[0, 30.0, 35.0, 22.0, 10.0, 13.0, 21.2, 0.0]",950.9885240203836,4754.942620101918,15000
15560,"[0, 30.0, 35.0, 22.0, 10.0, 23.0, 0.0]",699.3408036594467,3496.7040182972332,15000
15561,"[0, 30.0, 35.0, 22.0, 10.0, 24.0, 0.0]",759.2380156954318,3796.190078477159,15000
15562,"[0, 30.0, 35.0, 22.0, 10.0, 0.0]",695.509378962739,3477.546894813695,15000
15563,"[0, 30.0, 35.0, 22.0, 21.1, 22.0, 0.0]",590.0691138400587,2950.3455692002935,15000
15564,"[0, 30.0, 35.0, 22.0, 21.1, 13.0, 0.0]",634.9593554847318,3174.7967774236586,15000
15565,"[0, 30.0, 35.0, 22.0, 21.1, 2.0, 0.0]",590.2887435894818,2951.443717947409,15000
